Season,TeamID1,TeamID2,Seed1,Result,Seed2
1998,1452,1428,X10,0,X03
1998,1112,1428,X01,0,X03
1998,1314,1428,W01,0,X03
1998,1462,1449,W06,0,W11
1998,1350,1449,W14,0,W11
1998,1396,1452,X07,0,X10
1998,1153,1452,X02,0,X10
1998,1385,1178,Y07,0,Y10
1998,1347,1181,Z16,0,Z01
1998,1329,1181,Z08,0,Z01
1998,1393,1181,Z05,0,Z01
1998,1395,1199,Y05,0,Y12
1998,1341,1242,Y16,0,Y01
1998,1354,1246,Z15,0,Z02
1998,1387,1246,Z10,0,Z02
1998,1417,1246,Z06,0,Z02
1998,1181,1246,Z01,0,Z02
1998,1390,1246,Y03,0,Z02
1998,1428,1246,X03,0,Z02
1998,1172,1276,Z14,0,Z03
1998,1139,1307,Z13,0,Z04
1998,1203,1329,Z09,0,Z08
1998,1174,1345,Y15,0,Y02
1998,1178,1345,Y10,0,Y02
1998,1293,1348,Y09,0,Y08
1998,1242,1348,Y01,0,Y08
1998,1434,1348,Y13,0,Y08
1998,1269,1387,Z07,0,Z10
1998,1158,1390,Y14,0,Y03
1998,1444,1390,Y11,0,Y03
1998,1345,1390,Y02,0,Y03
1998,1348,1390,Y08,0,Y03
1998,1233,1393,Z12,0,Z05
1998,1307,1393,Z04,0,Z05
1998,1274,1417,Z11,0,Z06
1998,1276,1417,Z03,0,Z06
1998,1279,1434,Y04,0,Y13
1998,1199,1434,Y12,0,Y13
1998,1155,1444,Y06,0,Y11
1999,1373,1116,Z13,0,Z04
1999,1457,1120,Y16,0,Y01
1999,1329,1120,Y09,0,Y01
1999,1427,1163,Z16,0,Z01
1999,1307,1163,Z09,0,Z01
1999,1234,1163,Z05,0,Z01
1999,1211,1163,Z10,0,Z01
1999,1326,1163,Y04,0,Z01
1999,1181,1163,W01,0,Z01
1999,1257,1166,Y07,0,Y10
1999,1417,1178,Y05,0,Y12
1999,1335,1196,Z11,0,Z06
1999,1451,1196,Z14,0,Z06
1999,1278,1211,Z07,0,Z10
1999,1390,1211,Z02,0,Z10
1999,1196,1211,Z06,0,Z10
1999,1203,1231,Y11,0,Y06
1999,1412,1234,Z12,0,Z05
1999,1116,1234,Z04,0,Z05
1999,1434,1268,Y15,0,Y02
1999,1166,1268,Y10,0,Y02
1999,1281,1307,Z08,0,Z09
1999,1293,1326,Y13,0,Y04
1999,1178,1326,Y12,0,Y04
1999,1120,1326,Y01,0,Y04
1999,1385,1326,Y03,0,Y04
1999,1393,1329,Y08,0,Y09
1999,1359,1385,Y14,0,Y03
1999,1231,1385,Y06,0,Y03
1999,1268,1385,Y02,0,Y03
1999,1108,1390,Z15,0,Z02
1999,1314,1451,Z03,0,Z14
1999,1348,1150,X12,0,X05
1999,1206,1153,W14,0,W03
1999,1197,1181,W16,0,W01
1999,1409,1181,W09,0,W01
1999,1283,1181,W12,0,W01
1999,1396,1181,W06,0,W01
1999,1277,1181,X01,0,W01
1999,1191,1242,X11,0,X06
1999,1308,1246,X14,0,X03
1999,1242,1246,X06,0,X03
1999,1275,1246,X10,0,X03
1999,1248,1274,W15,0,W02
1999,1449,1275,X07,0,X10
1999,1428,1275,X02,0,X10
1999,1291,1277,X16,0,X01
1999,1279,1277,X09,0,X01
1999,1328,1277,X13,0,X01
1999,1246,1277,X03,0,X01
1999,1437,1279,X08,0,X09
1999,1458,1283,W05,0,W12
1999,1397,1283,W04,0,W12
1999,1112,1328,X04,0,X13
1999,1150,1328,X05,0,X13
1999,1400,1345,W07,0,W10
1999,1274,1345,W02,0,W10
1999,1245,1396,W11,0,W06
1999,1153,1396,W03,0,W06
1999,1345,1396,W10,0,W06
1999,1174,1397,W13,0,W04
1999,1158,1409,W08,0,W09
1999,1117,1428,X15,0,X02
2000,1238,1112,Z16,0,Z01
2000,1166,1120,Y10,0,Y07
2000,1257,1211,Z07,0,Z10
2000,1385,1211,Z02,0,Z10
2000,1148,1235,Y15,0,Y02
2000,1120,1235,Y07,0,Y02
2000,1417,1235,Y06,0,Y02
2000,1382,1246,Y12,0,Y05
2000,1369,1261,Z13,0,Z04
2000,1400,1261,Z05,0,Z04
2000,1233,1268,Y14,0,Y03
2000,1434,1277,Y16,0,Y01
2000,1428,1277,Y08,0,Y01
2000,1393,1277,Y04,0,Y01
2000,1235,1277,Y02,0,Y01
2000,1458,1277,Z08,0,Y01
2000,1196,1277,W05,0,Y01
2000,1457,1328,Z14,0,Z03
2000,1173,1345,Z11,0,Z06
2000,1328,1345,Z03,0,Z06
2000,1211,1345,Z10,0,Z06
2000,1319,1385,Z15,0,Z02
2000,1359,1393,Y13,0,Y04
2000,1246,1393,Y05,0,Y04
2000,1232,1400,Z12,0,Z05
2000,1123,1417,Y11,0,Y06
2000,1268,1417,Y03,0,Y06
2000,1387,1428,Y09,0,Y08
2000,1201,1458,Z09,0,Z08
2000,1112,1458,Z01,0,Z08
2000,1261,1458,Z04,0,Z08
2000,1345,1458,Z06,0,Z08
2000,1423,1153,X15,0,X02
2000,1429,1163,X12,0,X05
2000,1249,1181,W16,0,W01
2000,1242,1181,W08,0,W01
2000,1139,1196,W12,0,W05
2000,1228,1196,W04,0,W05
2000,1181,1196,W01,0,W05
2000,1329,1196,W03,0,W05
2000,1314,1196,X08,0,W05
2000,1335,1228,W13,0,W04
2000,1177,1242,W09,0,W08
2000,1116,1274,X11,0,X06
2000,1326,1274,X03,0,X06
2000,1281,1314,X09,0,X08
2000,1390,1314,X01,0,X08
2000,1397,1314,X04,0,X08
2000,1409,1314,X07,0,X08
2000,1111,1326,X14,0,X03
2000,1220,1329,W14,0,W03
2000,1337,1329,W11,0,W03
2000,1371,1329,W10,0,W03
2000,1231,1337,W06,0,W11
2000,1332,1371,W07,0,W10
2000,1396,1371,W02,0,W10
2000,1354,1390,X16,0,X01
2000,1248,1396,W15,0,W02
2000,1418,1397,X13,0,X04
2000,1163,1397,X05,0,X04
2000,1424,1409,X10,0,X07
2000,1153,1409,X02,0,X07
2000,1274,1409,X06,0,X07
2001,1457,1322,Y16b,0,Y16a
2001,1381,1130,W14,0,W03
2001,1140,1153,X12,0,X05
2001,1245,1153,X13,0,X05
2001,1284,1181,W16,0,W01
2001,1281,1181,W09,0,W01
2001,1417,1181,W04,0,W01
2001,1425,1181,W06,0,W01
2001,1268,1181,X03,0,W01
2001,1112,1181,Y02,0,W01
2001,1116,1207,X07,0,X10
2001,1214,1207,X15,0,X10
2001,1458,1209,X06,0,X11
2001,1235,1214,X02,0,X15
2001,1166,1234,W10,0,W07
2001,1231,1245,X04,0,X13
2001,1221,1246,W15,0,W02
2001,1234,1246,W07,0,W02
2001,1206,1268,X14,0,X03
2001,1209,1268,X11,0,X03
2001,1207,1268,X10,0,X03
2001,1390,1268,X01,0,X03
2001,1208,1281,W08,0,W09
2001,1210,1386,X08,0,X09
2001,1422,1390,X16,0,X01
2001,1386,1390,X09,0,X01
2001,1153,1390,X05,0,X01
2001,1220,1417,W13,0,W04
2001,1429,1417,W12,0,W04
2001,1329,1425,W11,0,W06
2001,1130,1425,W03,0,W06
2001,1246,1425,W02,0,W06
2001,1326,1429,W05,0,W12
2001,1183,1112,Y15,0,Y02
2001,1139,1112,Y10,0,Y02
2001,1279,1112,Y03,0,Y02
2001,1228,1112,Y01,0,Y02
2001,1277,1112,Z01,0,Y02
2001,1448,1139,Y07,0,Y10
2001,1397,1150,Y08,0,Y09
2001,1443,1196,Z14,0,Z03
2001,1143,1201,Z08,0,Z09
2001,1438,1211,Z05,0,Z12
2001,1232,1211,Z13,0,Z12
2001,1322,1228,Y16a,0,Y01
2001,1150,1228,Y09,0,Y01
2001,1242,1228,Y04,0,Y01
2001,1328,1232,Z04,0,Z13
2001,1169,1242,Y13,0,Y04
2001,1393,1242,Y05,0,Y04
2001,1106,1277,Z16,0,Z01
2001,1201,1277,Z09,0,Z01
2001,1211,1277,Z12,0,Z01
2001,1396,1277,Z11,0,Z01
2001,1233,1279,Y14,0,Y03
2001,1323,1279,Y06,0,Y03
2001,1343,1314,Z15,0,Z02
2001,1462,1323,Y11,0,Y06
2001,1344,1336,Z10,0,Z07
2001,1314,1336,Z02,0,Z07
2001,1218,1393,Y12,0,Y05
2001,1400,1396,Z06,0,Z11
2001,1196,1396,Z03,0,Z11
2001,1336,1396,Z07,0,Z11
2002,1108,1373,W16a,0,W16b
2002,1194,1104,Y15,0,Y02
2002,1364,1112,Z14,0,Z03
2002,1461,1112,Z11,0,Z03
2002,1457,1181,Y16,0,Y01
2002,1323,1181,Y08,0,Y01
2002,1428,1231,Y12,0,Y05
2002,1423,1231,Y13,0,Y05
2002,1181,1231,Y01,0,Y05
2002,1245,1231,Y10,0,Y05
2002,1328,1231,Z02,0,Y05
2002,1221,1242,X16,0,X01
2002,1390,1242,X08,0,X01
2002,1228,1242,X04,0,X01
2002,1332,1242,X02,0,X01
2002,1329,1245,Y07,0,Y10
2002,1104,1245,Y02,0,Y10
2002,1338,1245,Y03,0,Y10
2002,1434,1246,W13,0,W04
2002,1409,1246,W12,0,W04
2002,1274,1281,Z05,0,Z12
2002,1326,1281,Z04,0,Z12
2002,1417,1281,Z08,0,Z12
2002,1150,1323,Y09,0,Y08
2002,1172,1326,Z13,0,Z04
2002,1285,1332,X15,0,X02
2002,1448,1332,X07,0,X02
2002,1400,1332,X06,0,X02
2002,1443,1390,X09,0,X08
2002,1266,1409,W05,0,W12
2002,1425,1423,Y04,0,Y13
2002,1337,1448,X10,0,X07
2002,1211,1461,Z06,0,Z11
2002,1335,1143,Y11,0,Y06
2002,1131,1153,Z16,0,Z01
2002,1214,1163,W15,0,W02
2002,1301,1163,W07,0,W02
2002,1356,1163,W11,0,W02
2002,1196,1166,X05,0,X12
2002,1293,1208,W14,0,W03
2002,1361,1228,X13,0,X04
2002,1166,1228,X12,0,X04
2002,1373,1268,W16b,0,W01
2002,1458,1268,W08,0,W01
2002,1246,1268,W04,0,W01
2002,1163,1268,W02,0,W01
2002,1242,1268,X01,0,W01
2002,1231,1268,Y05,0,W01
2002,1270,1280,X14,0,X03
2002,1277,1301,W10,0,W07
2002,1227,1328,Z15,0,Z02
2002,1462,1328,Z07,0,Z02
2002,1112,1328,Z03,0,Z02
2002,1281,1328,Z12,0,Z02
2002,1148,1338,Y14,0,Y03
2002,1143,1338,Y06,0,Y03
2002,1403,1356,W06,0,W11
2002,1208,1356,W03,0,W11
2002,1130,1400,X11,0,X06
2002,1280,1400,X03,0,X06
2002,1279,1417,Z09,0,Z08
2002,1153,1417,Z01,0,Z08
2002,1385,1458,W09,0,W08
2002,1218,1462,Z10,0,Z07
2003,1411,1421,X16a,0,X16b
2003,1436,1112,Z16,0,Z01
2003,1211,1112,Z09,0,Z01
2003,1323,1112,Z05,0,Z01
2003,1272,1113,Z07,0,Z10
2003,1166,1141,Z06,0,Z11
2003,1301,1143,W09,0,W08
2003,1140,1163,X12,0,X05
2003,1390,1163,X04,0,X05
2003,1161,1181,Z14,0,Z03
2003,1141,1181,Z11,0,Z03
2003,1153,1211,Z08,0,Z09
2003,1443,1228,Z13,0,Z04
2003,1429,1242,Z15,0,Z02
2003,1113,1242,Z10,0,Z02
2003,1181,1242,Z03,0,Z02
2003,1112,1242,Z01,0,Z02
2003,1266,1242,Y03,0,Z02
2003,1221,1266,Y14,0,Y03
2003,1281,1266,Y06,0,Y03
2003,1338,1266,Y02,0,Y03
2003,1246,1266,Y01,0,Y03
2003,1356,1281,Y11,0,Y06
2003,1454,1323,Z12,0,Z05
2003,1228,1323,Z04,0,Z05
2003,1354,1328,W16,0,W01
2003,1143,1328,W08,0,W01
2003,1139,1328,W12,0,W01
2003,1360,1390,X13,0,X04
2003,1173,1409,Y04,0,Y13
2003,1451,1458,Y12,0,Y05
2003,1409,1458,Y13,0,Y05
2003,1386,1120,W07,0,W10
2003,1448,1120,W02,0,W10
2003,1280,1139,W05,0,W12
2003,1257,1139,W04,0,W12
2003,1358,1196,X15,0,X02
2003,1104,1231,Y10,0,Y07
2003,1237,1246,Y16,0,Y01
2003,1428,1246,Y09,0,Y01
2003,1458,1246,Y05,0,Y01
2003,1122,1257,W13,0,W04
2003,1423,1268,X11,0,X06
2003,1462,1268,X03,0,X06
2003,1160,1277,X10,0,X07
2003,1196,1277,X02,0,X07
2003,1268,1277,X06,0,X07
2003,1335,1329,W11,0,W06
2003,1447,1338,Y15,0,Y02
2003,1231,1338,Y07,0,Y02
2003,1261,1345,X08,0,X09
2003,1264,1393,W14,0,W03
2003,1329,1393,W06,0,W03
2003,1120,1393,W10,0,W03
2003,1328,1393,W01,0,W03
2003,1400,1393,X01,0,W03
2003,1242,1393,Z02,0,W03
2003,1421,1400,X16b,0,X01
2003,1345,1400,X09,0,X01
2003,1163,1400,X05,0,X01
2003,1277,1400,X07,0,X01
2003,1332,1428,Y08,0,Y09
2003,1190,1448,W15,0,W02
2003,1407,1462,X14,0,X03
2004,1250,1197,Z16b,0,Z16a
2004,1356,1104,X09,0,X08
2004,1390,1104,X01,0,X08
2004,1393,1104,X05,0,X08
2004,1436,1163,X15,0,X02
2004,1177,1163,X07,0,X02
2004,1435,1163,X06,0,X02
2004,1104,1163,X08,0,X02
2004,1181,1163,W01,0,X02
2004,1210,1163,Z03,0,X02
2004,1173,1177,X10,0,X07
2004,1106,1181,W16,0,W01
2004,1371,1181,W08,0,W01
2004,1228,1181,W05,0,W01
2004,1462,1181,W07,0,W01
2004,1434,1211,Z15,0,Z02
2004,1196,1264,Y05,0,Y12
2004,1431,1268,X13,0,X04
2004,1277,1305,Z07,0,Z10
2004,1211,1305,Z02,0,Z10
2004,1102,1314,W11,0,W06
2004,1112,1371,W09,0,W08
2004,1251,1386,Y16,0,Y01
2004,1403,1386,Y08,0,Y01
2004,1448,1386,Y04,0,Y01
2004,1427,1390,X16,0,X01
2004,1140,1393,X12,0,X05
2004,1268,1393,X04,0,X05
2004,1343,1400,W14,0,W03
2004,1314,1400,W06,0,W03
2004,1150,1403,Y09,0,Y08
2004,1433,1448,Y13,0,Y04
2004,1264,1448,Y12,0,Y04
2004,1428,1130,Z11,0,Z06
2004,1190,1153,W13,0,W04
2004,1320,1210,Z14,0,Z03
2004,1130,1210,Z06,0,Z03
2004,1305,1210,Z10,0,Z03
2004,1242,1210,Z04,0,Z03
2004,1329,1210,Y02,0,Z03
2004,1293,1228,W12,0,W05
2004,1153,1228,W04,0,W05
2004,1227,1242,Z13,0,Z04
2004,1334,1242,Z12,0,Z04
2004,1412,1242,Z09,0,Z04
2004,1197,1246,Z16a,0,Z01
2004,1376,1272,Y10,0,Y07
2004,1284,1280,W15,0,W02
2004,1418,1301,X14,0,X03
2004,1186,1329,Y15,0,Y02
2004,1272,1329,Y07,0,Y02
2004,1338,1329,Y03,0,Y02
2004,1386,1329,Y01,0,Y02
2004,1344,1334,Z05,0,Z12
2004,1416,1338,Y14,0,Y03
2004,1458,1338,Y06,0,Y03
2004,1449,1412,Z08,0,Z09
2004,1246,1412,Z01,0,Z09
2004,1444,1435,X11,0,X06
2004,1301,1435,X03,0,X06
2004,1350,1458,Y11,0,Y06
2004,1257,1462,W10,0,W07
2004,1280,1462,W02,0,W07
2004,1400,1462,W03,0,W07
2005,1105,1324,Z16a,0,Z16b
2005,1429,1112,X14,0,X03
2005,1412,1112,X11,0,X03
2005,1329,1112,X02,0,X03
2005,1335,1130,X13,0,X04
2005,1234,1153,Y10,0,Y07
2005,1457,1211,W14,0,W03
2005,1192,1228,X16,0,X01
2005,1305,1228,X09,0,X01
2005,1454,1228,X12,0,X01
2005,1112,1228,X03,0,X01
2005,1257,1228,W04,0,X01
2005,1184,1246,Y15,0,Y02
2005,1153,1246,Y07,0,Y02
2005,1428,1246,Y06,0,Y02
2005,1400,1305,X08,0,X09
2005,1310,1328,Y14,0,Y03
2005,1338,1334,W09,0,W08
2005,1417,1403,W11,0,W06
2005,1211,1403,W03,0,W06
2005,1261,1412,X06,0,X11
2005,1431,1428,Y11,0,Y06
2005,1328,1428,Y03,0,Y06
2005,1151,1448,W15,0,W02
2005,1285,1449,W16,0,W01
2005,1334,1449,W08,0,W01
2005,1166,1452,W10,0,W07
2005,1448,1452,W02,0,W07
2005,1403,1452,W06,0,W07
2005,1104,1454,X05,0,X12
2005,1130,1454,X04,0,X12
2005,1242,1137,Z03,0,Z14
2005,1416,1163,Z15,0,Z02
2005,1175,1181,Y16,0,Y01
2005,1280,1181,Y09,0,Y01
2005,1325,1196,Z13,0,Z04
2005,1203,1210,W12,0,W05
2005,1278,1235,Z08,0,Z09
2005,1418,1257,W13,0,W04
2005,1210,1257,W05,0,W04
2005,1449,1257,W01,0,W04
2005,1452,1257,W07,0,W04
2005,1330,1277,Y12,0,Y05
2005,1436,1277,Y13,0,Y05
2005,1181,1277,Y01,0,Y05
2005,1246,1277,Y02,0,Y05
2005,1390,1280,Y08,0,Y09
2005,1150,1301,Z07,0,Z10
2005,1163,1301,Z02,0,Z10
2005,1324,1314,Z16b,0,Z01
2005,1235,1314,Z09,0,Z01
2005,1437,1314,Z05,0,Z01
2005,1458,1314,Z06,0,Z01
2005,1277,1314,Y05,0,Z01
2005,1228,1314,X01,0,Z01
2005,1368,1329,X15,0,X02
2005,1356,1329,X07,0,X02
2005,1388,1356,X10,0,X07
2005,1393,1436,Y04,0,Y13
2005,1307,1437,Z12,0,Z05
2005,1196,1437,Z04,0,Z05
2005,1320,1458,Z11,0,Z06
2005,1137,1458,Z14,0,Z06
2005,1301,1458,Z10,0,Z06
2006,1214,1284,Y16a,0,Y16b
2006,1266,1104,X07,0,X10
2006,1334,1130,Y13,0,Y04
2006,1285,1130,Y12,0,Y04
2006,1380,1181,W16,0,W01
2006,1203,1181,W08,0,W01
2006,1375,1196,Y14,0,Y03
2006,1454,1196,Y11,0,Y03
2006,1207,1196,Y07,0,Y03
2006,1437,1196,Y01,0,Y03
2006,1206,1196,Z11,0,Y03
2006,1417,1196,X02,0,Y03
2006,1423,1203,W09,0,W08
2006,1462,1211,X14,0,X03
2006,1231,1211,X06,0,X03
2006,1102,1228,Z13,0,Z04
2006,1361,1231,X11,0,X06
2006,1233,1261,W13,0,W04
2006,1401,1261,W12,0,W04
2006,1181,1261,W01,0,W04
2006,1400,1261,W02,0,W04
2006,1305,1285,Y05,0,Y12
2006,1457,1397,Z15,0,Z02
2006,1393,1401,W05,0,W12
2006,1125,1417,X15,0,X02
2006,1104,1417,X10,0,X02
2006,1211,1417,X03,0,X02
2006,1272,1417,X01,0,X02
2006,1261,1417,W04,0,X02
2006,1429,1449,Z12,0,Z05
2006,1228,1449,Z04,0,Z05
2006,1328,1454,Y06,0,Y11
2006,1371,1455,Z10,0,Z07
2006,1397,1455,Z02,0,Z07
2006,1458,1112,Y09,0,Y08
2006,1242,1133,X04,0,X13
2006,1338,1133,X05,0,X13
2006,1116,1137,X08,0,X09
2006,1107,1163,Z16,0,Z01
2006,1246,1163,Z08,0,Z01
2006,1449,1163,Z05,0,Z01
2006,1277,1206,Z06,0,Z11
2006,1314,1206,Z03,0,Z11
2006,1455,1206,Z07,0,Z11
2006,1163,1206,Z01,0,Z11
2006,1320,1207,Y10,0,Y07
2006,1326,1207,Y02,0,Y07
2006,1412,1246,Z09,0,Z08
2006,1331,1272,X16,0,X01
2006,1137,1272,X09,0,X01
2006,1133,1272,X13,0,X01
2006,1143,1301,W07,0,W10
2006,1293,1314,Z14,0,Z03
2006,1234,1322,W03,0,W14
2006,1172,1326,Y15,0,Y02
2006,1245,1338,X12,0,X05
2006,1335,1400,W15,0,W02
2006,1301,1400,W10,0,W02
2006,1452,1400,W06,0,W02
2006,1284,1437,Y16b,0,Y01
2006,1112,1437,Y08,0,Y01
2006,1130,1437,Y04,0,Y01
2006,1356,1452,W11,0,W06
2006,1322,1452,W14,0,W06
2007,1197,1310,Z16a,0,Z16b
2007,1403,1130,W10,0,W07
2007,1330,1139,Y12,0,Y05
2007,1268,1139,Y04,0,Y05
2007,1125,1207,W15,0,W02
2007,1130,1207,W07,0,W02
2007,1435,1207,W06,0,W02
2007,1314,1207,W01,0,W02
2007,1211,1231,Z10,0,Z07
2007,1390,1257,X11,0,X06
2007,1172,1268,Y13,0,Y04
2007,1266,1277,W08,0,W09
2007,1184,1314,W16,0,W01
2007,1277,1314,W09,0,W01
2007,1425,1314,W05,0,W01
2007,1148,1326,X16,0,X01
2007,1462,1326,X09,0,X01
2007,1397,1326,X05,0,X01
2007,1272,1326,X02,0,X01
2007,1207,1326,W02,0,X01
2007,1460,1338,Z14,0,Z03
2007,1433,1338,Z11,0,Z03
2007,1335,1401,X14,0,X03
2007,1257,1401,X06,0,X03
2007,1451,1417,Z15,0,Z02
2007,1231,1417,Z07,0,Z02
2007,1338,1417,Z03,0,Z02
2007,1242,1417,Z01,0,Z02
2007,1181,1433,Z06,0,Z11
2007,1203,1435,W11,0,W06
2007,1450,1435,W03,0,W06
2007,1331,1450,W14,0,W03
2007,1140,1462,X08,0,X09
2007,1238,1196,Y16,0,Y01
2007,1345,1196,Y09,0,Y01
2007,1139,1196,Y05,0,Y01
2007,1332,1196,Y03,0,Y01
2007,1417,1196,Z02,0,Y01
2007,1326,1196,X01,0,Y01
2007,1310,1242,Z16b,0,Z01
2007,1246,1242,Z08,0,Z01
2007,1356,1242,Z04,0,Z01
2007,1437,1246,Z09,0,Z08
2007,1317,1272,X15,0,X02
2007,1305,1272,X07,0,X02
2007,1401,1272,X03,0,X02
2007,1166,1305,X10,0,X07
2007,1275,1332,Y14,0,Y03
2007,1457,1332,Y11,0,Y03
2007,1424,1332,Y07,0,Y03
2007,1112,1345,Y08,0,Y09
2007,1221,1356,Z13,0,Z04
2007,1439,1356,Z05,0,Z04
2007,1253,1397,X12,0,X05
2007,1438,1397,X04,0,X05
2007,1308,1400,W13,0,W04
2007,1210,1424,Y10,0,Y07
2007,1458,1424,Y02,0,Y07
2007,1116,1425,W12,0,W05
2007,1400,1425,W04,0,W05
2007,1107,1438,X13,0,X04
2007,1228,1439,Z12,0,Z05
2007,1323,1457,Y06,0,Y11
2007,1394,1458,Y15,0,Y02
2008,1164,1291,W16a,0,W16b
2008,1125,1181,Z15,0,Z02
2008,1340,1242,X16,0,X01
2008,1424,1242,X08,0,X01
2008,1437,1242,X12,0,X01
2008,1172,1242,X10,0,X01
2008,1314,1242,W01,0,X01
2008,1272,1242,Y01,0,X01
2008,1425,1243,X06,0,X11
2008,1246,1266,Y11,0,Y06
2008,1396,1277,Y12,0,Y05
2008,1338,1277,Y04,0,Y05
2008,1206,1323,W12,0,W05
2008,1331,1338,Y13,0,Y04
2008,1124,1345,Z11,0,Z06
2008,1165,1390,Y14,0,Y03
2008,1266,1390,Y06,0,Y03
2008,1140,1401,Z08,0,Z09
2008,1290,1417,Z16,0,Z01
2008,1401,1417,Z09,0,Z01
2008,1443,1417,Z12,0,Z01
2008,1462,1417,Z03,0,Z01
2008,1245,1424,X09,0,X08
2008,1457,1450,W13,0,W04
2008,1323,1450,W05,0,W04
2008,1112,1452,Z10,0,Z07
2008,1181,1452,Z02,0,Z07
2008,1168,1458,X14,0,X03
2008,1243,1458,X11,0,X03
2008,1208,1462,Z14,0,Z03
2008,1345,1462,Z06,0,Z03
2008,1452,1462,Z07,0,Z03
2008,1231,1116,W08,0,W09
2008,1375,1139,W10,0,W07
2008,1211,1172,X07,0,X10
2008,1207,1172,X02,0,X10
2008,1458,1172,X03,0,X10
2008,1420,1207,X15,0,X02
2008,1129,1257,W14,0,W03
2008,1328,1257,W06,0,W03
2008,1397,1257,W02,0,W03
2008,1426,1272,Y16,0,Y01
2008,1280,1272,Y08,0,Y01
2008,1277,1272,Y05,0,Y01
2008,1400,1272,Y02,0,Y01
2008,1417,1272,Z01,0,Y01
2008,1388,1274,Y10,0,Y07
2008,1332,1280,Y09,0,Y08
2008,1291,1314,W16b,0,W01
2008,1116,1314,W09,0,W01
2008,1450,1314,W04,0,W01
2008,1257,1314,W03,0,W01
2008,1386,1328,W11,0,W06
2008,1163,1360,Z04,0,Z13
2008,1435,1373,X04,0,X13
2008,1110,1397,W15,0,W02
2008,1139,1397,W07,0,W02
2008,1122,1400,Y15,0,Y02
2008,1274,1400,Y07,0,Y02
2008,1390,1400,Y03,0,Y02
2008,1155,1437,X05,0,X12
2008,1373,1437,X13,0,X12
2008,1179,1443,Z05,0,Z12
2008,1360,1443,Z13,0,Z12
2009,1106,1287,Y16a,0,Y16b
2009,1151,1163,Z16,0,Z01
2009,1401,1163,Z09,0,Z01
2009,1345,1163,Z05,0,Z01
2009,1281,1163,Z03,0,Z01
2009,1127,1181,W15,0,W02
2009,1400,1181,W07,0,W02
2009,1103,1211,X13,0,X04
2009,1443,1211,X12,0,X04
2009,1139,1261,X09,0,X08
2009,1143,1268,Z07,0,Z10
2009,1169,1272,Z15,0,Z02
2009,1268,1272,Z10,0,Z02
2009,1155,1276,X07,0,X10
2009,1347,1314,X16,0,X01
2009,1261,1314,X08,0,X01
2009,1211,1314,X04,0,X01
2009,1328,1314,X02,0,X01
2009,1437,1314,W03,0,X01
2009,1277,1314,Y02,0,X01
2009,1288,1328,X15,0,X02
2009,1276,1328,X10,0,X02
2009,1393,1328,X03,0,X02
2009,1320,1345,Z12,0,Z05
2009,1449,1345,Z04,0,Z05
2009,1278,1400,W10,0,W07
2009,1140,1401,Z08,0,Z09
2009,1433,1417,W11,0,W06
2009,1110,1437,W14,0,W03
2009,1417,1437,W06,0,W03
2009,1181,1437,W02,0,W03
2009,1338,1437,W01,0,W03
2009,1228,1443,X05,0,X12
2009,1280,1449,Z13,0,Z04
2009,1428,1112,Y05,0,Y12
2009,1156,1112,Y13,0,Y12
2009,1396,1113,X11,0,X06
2009,1448,1156,Y04,0,Y13
2009,1452,1173,Y06,0,Y11
2009,1295,1242,Y14,0,Y03
2009,1173,1242,Y11,0,Y03
2009,1287,1257,Y16b,0,Y01
2009,1373,1257,Y09,0,Y01
2009,1112,1257,Y12,0,Y01
2009,1429,1266,Z11,0,Z06
2009,1352,1277,Y15,0,Y02
2009,1425,1277,Y10,0,Y02
2009,1242,1277,Y03,0,Y02
2009,1257,1277,Y01,0,Y02
2009,1163,1277,Z01,0,Y02
2009,1165,1281,Z14,0,Z03
2009,1266,1281,Z06,0,Z03
2009,1272,1281,Z02,0,Z03
2009,1397,1329,W09,0,W08
2009,1190,1338,W16,0,W01
2009,1329,1338,W08,0,W01
2009,1462,1338,W04,0,W01
2009,1326,1373,Y08,0,Y09
2009,1372,1393,X14,0,X03
2009,1113,1393,X06,0,X03
2009,1130,1425,Y07,0,Y10
2009,1199,1458,W05,0,W12
2009,1340,1462,W13,0,W04
2009,1458,1462,W12,0,W04
2010,1457,1115,X16b,0,X16a
2010,1358,1124,X14,0,X03
2010,1330,1124,X11,0,X03
2010,1388,1124,X10,0,X03
2010,1431,1139,Z12,0,Z05
2010,1293,1139,Z13,0,Z05
2010,1393,1139,Z01,0,Z05
2010,1243,1139,Z02,0,Z05
2010,1277,1139,Y05,0,Z05
2010,1196,1140,Z10,0,Z07
2010,1250,1242,Y16,0,Y01
2010,1317,1243,Z15,0,Z02
2010,1140,1243,Z07,0,Z02
2010,1462,1243,Z06,0,Z02
2010,1190,1246,W16,0,W01
2010,1448,1246,W09,0,W01
2010,1165,1246,W12,0,W01
2010,1435,1293,Z04,0,Z13
2010,1285,1307,W14,0,W03
2010,1424,1320,Y08,0,Y09
2010,1242,1320,Y01,0,Y09
2010,1207,1325,Y03,0,Y14
2010,1323,1330,X06,0,X11
2010,1350,1388,X07,0,X10
2010,1437,1388,X02,0,X10
2010,1361,1397,Y11,0,Y06
2010,1325,1397,Y14,0,Y06
2010,1326,1397,Y02,0,Y06
2010,1352,1437,X15,0,X02
2010,1400,1448,W08,0,W09
2010,1266,1449,W06,0,W11
2010,1307,1449,W03,0,W11
